Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Satisfaction_Weighted_Salary,YearsSincePromotion,TenurePerf,IncomeAgeRatio,ExperienceLevel,CareerProgress,SalaryPerLevel,PromotionRate,Increment,FutureSalary,LogFutureSalary,Performance_Experience,Satisfaction_Experience,Performance_Satisfaction,poly_0,poly_1,poly_2,poly_3,poly_4,LogMonthlyIncome,Performance_Tenure,Income_Level,P_Stay
53.0,0.0,0.0,661.0,1.0,1.0,4.0,3.0,1.0,1775.0,1.0,0.0,60.0,2.0,4.0,4.0,3.0,1.0,12965.0,22308.0,4.0,0.0,1.0,20.0,4.0,4.0,80.0,3.0,27.0,2.0,2.0,3.0,2.0,0.0,2.0,9723.75,3.0,12.0,244.62264150943398,0.5094339622641509,0.14814814814814814,3241.25,0.0,1.1,14261.500000000002,9.56538899417033,12.0,9.0,12.0,12965.0,3.0,168091225.0,38895.0,9.0,9.470085825734941,12.0,3241.25,0.961428925491221
43.0,0.0,2.0,244.0,0.0,2.0,3.0,1.0,1.0,1778.0,2.0,1.0,97.0,3.0,1.0,1.0,4.0,2.0,3539.0,5033.0,0.0,0.0,0.0,13.0,3.0,2.0,80.0,0.0,10.0,5.0,3.0,9.0,7.0,1.0,8.0,3539.0,8.0,27.0,82.30232558139535,0.23255813953488372,0.1,3539.0,0.1111111111111111,1.05,3715.9500000000003,8.22065871849841,27.0,36.0,12.0,3539.0,9.0,12524521.0,31851.0,81.0,8.17188200612782,27.0,3539.0,0.9878881118732412
34.0,0.0,2.0,511.0,2.0,3.0,2.0,1.0,1.0,1779.0,4.0,0.0,32.0,1.0,2.0,7.0,4.0,2.0,6029.0,25353.0,5.0,0.0,0.0,12.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,6029.0,0.0,6.0,177.3235294117647,0.17647058823529413,0.3333333333333333,3014.5,1.0,1.05,6330.45,8.75328455683666,6.0,8.0,12.0,6029.0,2.0,36348841.0,12058.0,4.0,8.704502289721232,6.0,3014.5,0.8790001004232614
21.0,1.0,2.0,337.0,2.0,7.0,1.0,2.0,1.0,1780.0,2.0,1.0,31.0,3.0,1.0,8.0,2.0,2.0,2679.0,4567.0,1.0,0.0,0.0,13.0,3.0,2.0,80.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1339.5,0.0,3.0,127.57142857142857,0.047619047619047616,1.0,2679.0,1.0,1.05,2812.9500000000003,7.942344469215126,3.0,2.0,6.0,2679.0,1.0,7177041.0,2679.0,1.0,7.893572073504902,3.0,2679.0,0.2943617286523147
38.0,0.0,2.0,1153.0,1.0,6.0,2.0,4.0,1.0,1782.0,4.0,0.0,40.0,2.0,1.0,2.0,3.0,1.0,3702.0,16376.0,1.0,0.0,0.0,11.0,3.0,2.0,80.0,1.0,5.0,3.0,3.0,5.0,4.0,0.0,4.0,2776.5,5.0,15.0,97.42105263157895,0.13157894736842105,0.2,3702.0,0.0,1.05,3887.1000000000004,8.265675885414181,15.0,15.0,9.0,3702.0,5.0,13704804.0,18510.0,25.0,8.216898580913613,15.0,3702.0,0.979259422527583
22.0,1.0,2.0,1294.0,1.0,8.0,1.0,3.0,1.0,1783.0,3.0,0.0,79.0,3.0,1.0,2.0,1.0,1.0,2398.0,15999.0,1.0,0.0,1.0,17.0,3.0,3.0,80.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,599.5,1.0,3.0,109.0,0.045454545454545456,1.0,2398.0,0.0,1.05,2517.9,7.831577577271639,3.0,1.0,3.0,2398.0,1.0,5750404.0,2398.0,1.0,7.782807262839695,3.0,2398.0,0.30071636915098243
31.0,0.0,2.0,196.0,2.0,29.0,4.0,2.0,1.0,1784.0,1.0,0.0,91.0,2.0,2.0,7.0,4.0,1.0,5468.0,13402.0,1.0,0.0,0.0,14.0,3.0,1.0,80.0,2.0,13.0,3.0,3.0,12.0,7.0,5.0,7.0,5468.0,7.0,36.0,176.38709677419354,0.41935483870967744,0.15384615384615385,2734.0,0.4166666666666667,1.05,5741.400000000001,8.655632520393343,36.0,48.0,12.0,5468.0,12.0,29899024.0,65616.0,144.0,8.606851063346772,36.0,2734.0,0.8387531162102837
51.0,0.0,2.0,942.0,1.0,3.0,3.0,5.0,1.0,1786.0,1.0,0.0,53.0,3.0,3.0,3.0,3.0,1.0,13116.0,22984.0,2.0,0.0,0.0,11.0,3.0,4.0,80.0,0.0,15.0,2.0,3.0,2.0,2.0,2.0,2.0,9837.0,0.0,6.0,257.1764705882353,0.29411764705882354,0.2,4372.0,1.0,1.05,13771.800000000001,9.530450911647302,6.0,6.0,9.0,13116.0,2.0,172029456.0,26232.0,4.0,9.481664377815145,6.0,4372.0,0.9886493313912877
37.0,0.0,2.0,589.0,2.0,9.0,2.0,2.0,1.0,1787.0,2.0,1.0,46.0,2.0,2.0,7.0,2.0,1.0,4189.0,8800.0,1.0,0.0,0.0,14.0,3.0,1.0,80.0,2.0,5.0,2.0,3.0,5.0,2.0,0.0,3.0,2094.5,5.0,15.0,113.21621621621621,0.13513513513513514,0.4,2094.5,0.0,1.05,4398.45,8.389234812093202,15.0,10.0,6.0,4189.0,5.0,17547721.0,20945.0,25.0,8.340456012916183,15.0,2094.5,0.8716096406359617
46.0,0.0,2.0,734.0,1.0,2.0,4.0,3.0,1.0,1789.0,3.0,1.0,46.0,3.0,5.0,5.0,4.0,0.0,19328.0,14218.0,7.0,0.0,1.0,17.0,3.0,3.0,80.0,1.0,24.0,3.0,3.0,2.0,1.0,2.0,2.0,19328.0,0.0,6.0,420.17391304347825,0.5217391304347826,0.20833333333333334,3865.6,1.0,1.05,20294.4,9.918149538366775,6.0,8.0,12.0,19328.0,2.0,373571584.0,38656.0,4.0,9.869361837806752,6.0,3865.6,0.9654044781732066
36.0,0.0,2.0,1383.0,1.0,10.0,3.0,1.0,1.0,1790.0,4.0,1.0,90.0,3.0,3.0,0.0,1.0,1.0,8321.0,25949.0,7.0,0.0,1.0,13.0,3.0,4.0,80.0,1.0,15.0,1.0,3.0,12.0,8.0,5.0,7.0,2080.25,7.0,36.0,231.13888888888889,0.4166666666666667,0.2,2773.6666666666665,0.4166666666666667,1.05,8737.050000000001,9.07544233162822,36.0,12.0,3.0,8321.0,12.0,69239041.0,99852.0,144.0,9.026657889542886,36.0,2773.6666666666665,0.7682935644387452
44.0,1.0,1.0,429.0,1.0,1.0,2.0,3.0,1.0,1792.0,3.0,1.0,99.0,3.0,1.0,6.0,2.0,0.0,2342.0,11092.0,1.0,0.0,1.0,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0,1171.0,3.0,15.0,53.22727272727273,0.13636363636363635,0.16666666666666666,2342.0,0.4,1.05,2459.1,7.8079572785067075,15.0,10.0,6.0,2342.0,5.0,5484964.0,11710.0,25.0,7.759187438507795,15.0,2342.0,0.8433995813987585
37.0,0.0,2.0,1239.0,0.0,8.0,2.0,4.0,1.0,1794.0,3.0,1.0,89.0,3.0,2.0,1.0,2.0,0.0,4071.0,12832.0,2.0,0.0,0.0,13.0,3.0,3.0,80.0,0.0,19.0,4.0,2.0,10.0,0.0,4.0,7.0,2035.5,6.0,30.0,110.02702702702703,0.5135135135135135,0.10526315789473684,2035.5,0.4,1.05,4274.55,8.36066802806628,30.0,20.0,6.0,4071.0,10.0,16573041.0,40710.0,100.0,8.311889558230359,30.0,2035.5,0.9812289895324424
35.0,1.0,2.0,303.0,2.0,27.0,3.0,1.0,1.0,1797.0,3.0,1.0,84.0,3.0,2.0,7.0,4.0,2.0,5813.0,13492.0,1.0,0.0,1.0,18.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,7.0,7.0,7.0,5813.0,3.0,30.0,166.0857142857143,0.2857142857142857,0.2,2906.5,0.7,1.05,6103.650000000001,8.716806054844044,30.0,40.0,12.0,5813.0,10.0,33790969.0,58130.0,100.0,8.668024081118821,30.0,2906.5,0.5214865279304253
33.0,0.0,2.0,867.0,1.0,8.0,4.0,1.0,1.0,1798.0,4.0,1.0,90.0,4.0,1.0,6.0,1.0,1.0,3143.0,6076.0,6.0,0.0,0.0,19.0,3.0,2.0,80.0,1.0,14.0,1.0,3.0,10.0,8.0,7.0,6.0,785.75,3.0,30.0,95.24242424242425,0.42424242424242425,0.07142857142857142,3143.0,0.7,1.05,3300.15,8.102026171596314,30.0,10.0,3.0,3143.0,10.0,9878449.0,31430.0,100.0,8.053251153549096,30.0,3143.0,0.9103578811766176
28.0,0.0,2.0,1181.0,1.0,1.0,3.0,1.0,1.0,1799.0,3.0,1.0,82.0,3.0,1.0,6.0,4.0,1.0,2044.0,5531.0,1.0,0.0,0.0,11.0,3.0,3.0,80.0,1.0,5.0,6.0,4.0,5.0,3.0,0.0,3.0,2044.0,5.0,15.0,73.0,0.17857142857142858,0.2,2044.0,0.0,1.05,2146.2000000000003,7.671919946777363,15.0,20.0,12.0,2044.0,5.0,4177936.0,10220.0,25.0,7.623153068476902,15.0,2044.0,0.9907409912118256
39.0,0.0,2.0,1253.0,1.0,10.0,1.0,3.0,1.0,1800.0,3.0,1.0,65.0,3.0,3.0,5.0,3.0,2.0,13464.0,7914.0,7.0,0.0,0.0,21.0,4.0,3.0,80.0,0.0,9.0,3.0,3.0,4.0,3.0,2.0,2.0,10098.0,2.0,16.0,345.2307692307692,0.23076923076923078,0.3333333333333333,4488.0,0.5,1.1,14810.400000000001,9.603152433516582,16.0,12.0,12.0,13464.0,4.0,181279296.0,53856.0,16.0,9.5078490052457,16.0,4488.0,0.9486017234102329
46.0,0.0,0.0,849.0,2.0,26.0,2.0,1.0,1.0,1801.0,2.0,1.0,98.0,2.0,2.0,7.0,2.0,2.0,7991.0,25166.0,8.0,0.0,0.0,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,3995.5,0.0,6.0,173.7173913043478,0.13043478260869565,0.3333333333333333,3995.5,1.0,1.05,8390.550000000001,9.034980526140778,6.0,4.0,6.0,7991.0,2.0,63856081.0,15982.0,4.0,8.98619632032839,6.0,3995.5,0.3895144032348382
40.0,0.0,2.0,616.0,1.0,2.0,2.0,1.0,1.0,1802.0,3.0,0.0,99.0,3.0,1.0,2.0,1.0,1.0,3377.0,25605.0,4.0,0.0,0.0,17.0,3.0,4.0,80.0,1.0,7.0,5.0,2.0,4.0,3.0,0.0,2.0,844.25,4.0,12.0,84.425,0.175,0.14285714285714285,3377.0,0.0,1.05,3545.8500000000004,8.173815164620878,12.0,4.0,3.0,3377.0,4.0,11404129.0,13508.0,16.0,8.125039097367745,12.0,3377.0,0.9566487037156127
42.0,0.0,2.0,1128.0,1.0,13.0,3.0,3.0,1.0,1803.0,2.0,1.0,95.0,4.0,2.0,0.0,1.0,1.0,5538.0,5696.0,5.0,0.0,0.0,18.0,3.0,3.0,80.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1384.5,0.0,0.0,131.85714285714286,0.23809523809523808,0.2,2769.0,0.0,1.05,5814.900000000001,8.668350825117807,0.0,0.0,3.0,5538.0,0.0,30669444.0,0.0,0.0,8.619569258033104,0.0,2769.0,0.9075092398385812
35.0,0.0,0.0,1180.0,1.0,2.0,2.0,3.0,1.0,1804.0,2.0,1.0,90.0,3.0,2.0,4.0,4.0,0.0,5762.0,24442.0,2.0,0.0,0.0,14.0,3.0,3.0,80.0,1.0,15.0,6.0,3.0,7.0,7.0,1.0,7.0,5762.0,6.0,21.0,164.62857142857143,0.42857142857142855,0.13333333333333333,2881.0,0.14285714285714285,1.05,6050.1,8.707995352679783,21.0,28.0,12.0,5762.0,7.0,33200644.0,40334.0,49.0,8.659213451436667,21.0,2881.0,0.9977271472012179
38.0,0.0,0.0,1336.0,0.0,2.0,3.0,0.0,1.0,1805.0,1.0,1.0,100.0,3.0,1.0,1.0,2.0,0.0,2592.0,7129.0,5.0,0.0,0.0,13.0,3.0,4.0,80.0,3.0,13.0,3.0,3.0,11.0,10.0,3.0,8.0,1296.0,8.0,33.0,68.21052631578948,0.34210526315789475,0.07692307692307693,2592.0,0.2727272727272727,1.05,2721.6,7.909342585078373,33.0,22.0,6.0,2592.0,11.0,6718464.0,28512.0,121.0,7.860570785538664,33.0,2592.0,0.9894321952103007
34.0,1.0,1.0,234.0,1.0,9.0,4.0,1.0,1.0,1807.0,4.0,1.0,93.0,3.0,2.0,2.0,1.0,1.0,5346.0,6208.0,4.0,0.0,0.0,17.0,3.0,3.0,80.0,1.0,11.0,3.0,2.0,7.0,1.0,0.0,7.0,1336.5,7.0,21.0,157.23529411764707,0.3235294117647059,0.18181818181818182,2673.0,0.0,1.05,5613.3,8.633072193328065,21.0,7.0,3.0,5346.0,7.0,28579716.0,37422.0,49.0,8.584290934948731,21.0,2673.0,0.954954426575332
37.0,1.0,2.0,370.0,1.0,10.0,4.0,3.0,1.0,1809.0,4.0,1.0,58.0,3.0,2.0,4.0,1.0,2.0,4213.0,4992.0,1.0,0.0,0.0,15.0,3.0,2.0,80.0,0.0,10.0,4.0,1.0,10.0,3.0,0.0,8.0,1053.25,10.0,30.0,113.86486486486487,0.2702702702702703,0.2,2106.5,0.0,1.05,4423.650000000001,8.394946458268576,30.0,10.0,3.0,4213.0,10.0,17749369.0,42130.0,100.0,8.346167594364134,30.0,2106.5,0.922680176112064
39.0,0.0,1.0,766.0,2.0,20.0,3.0,1.0,1.0,1812.0,3.0,1.0,83.0,3.0,2.0,7.0,4.0,0.0,4127.0,19188.0,2.0,0.0,0.0,18.0,3.0,4.0,80.0,1.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,4127.0,0.0,6.0,105.82051282051282,0.1794871794871795,0.2857142857142857,2063.5,1.0,1.05,4333.35,8.374326935642294,6.0,8.0,12.0,4127.0,2.0,17032129.0,8254.0,4.0,8.325548307161398,6.0,2063.5,0.987712809649788
43.0,0.0,0.0,343.0,1.0,9.0,3.0,1.0,1.0,1813.0,1.0,1.0,52.0,3.0,1.0,6.0,3.0,2.0,2438.0,24978.0,4.0,0.0,0.0,13.0,3.0,3.0,80.0,0.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,1828.5,2.0,9.0,56.69767441860465,0.16279069767441862,0.14285714285714285,2438.0,0.3333333333333333,1.05,2559.9,7.848114038189992,9.0,9.0,9.0,2438.0,3.0,5943844.0,7314.0,9.0,7.79934339821592,9.0,2438.0,0.663644656850237
41.0,0.0,2.0,447.0,1.0,5.0,3.0,1.0,1.0,1814.0,2.0,1.0,85.0,4.0,2.0,0.0,2.0,2.0,6870.0,15530.0,3.0,0.0,0.0,12.0,3.0,1.0,80.0,0.0,11.0,3.0,1.0,3.0,2.0,1.0,2.0,3435.0,2.0,9.0,167.5609756097561,0.2682926829268293,0.18181818181818182,3435.0,0.3333333333333333,1.05,7213.5,8.88384816873731,9.0,6.0,6.0,6870.0,3.0,47196900.0,20610.0,9.0,8.835064935031076,9.0,3435.0,0.8774699981332404
41.0,0.0,2.0,796.0,2.0,4.0,1.0,2.0,1.0,1815.0,3.0,0.0,81.0,3.0,3.0,7.0,3.0,0.0,10447.0,26458.0,0.0,0.0,1.0,13.0,3.0,4.0,80.0,1.0,23.0,3.0,4.0,22.0,14.0,13.0,5.0,7835.25,9.0,66.0,254.8048780487805,0.5609756097560976,0.13043478260869565,3482.3333333333335,0.5909090909090909,1.05,10969.35,9.302951457956306,66.0,66.0,9.0,10447.0,22.0,109139809.0,229834.0,484.0,9.254165851516213,66.0,3482.3333333333335,0.9526543577478409
30.0,0.0,2.0,1092.0,1.0,10.0,3.0,3.0,1.0,1816.0,1.0,0.0,64.0,3.0,3.0,4.0,3.0,2.0,9667.0,2739.0,9.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,9.0,3.0,3.0,7.0,7.0,0.0,2.0,7250.25,7.0,21.0,322.23333333333335,0.3,0.3333333333333333,3222.3333333333335,0.0,1.05,10150.35,9.225361980551671,21.0,21.0,9.0,9667.0,7.0,93450889.0,67669.0,49.0,9.176576741823373,21.0,3222.3333333333335,0.8464863525693169
26.0,1.0,2.0,920.0,0.0,20.0,2.0,3.0,1.0,1818.0,4.0,0.0,69.0,3.0,1.0,1.0,2.0,1.0,2148.0,6889.0,0.0,0.0,1.0,11.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,5.0,1.0,1.0,4.0,1074.0,4.0,15.0,82.61538461538461,0.23076923076923078,0.16666666666666666,2148.0,0.2,1.05,2255.4,7.721525901865821,15.0,10.0,6.0,2148.0,5.0,4613904.0,10740.0,25.0,7.67275789664251,15.0,2148.0,0.8098209916951484
46.0,1.0,2.0,261.0,1.0,21.0,2.0,3.0,1.0,1821.0,4.0,0.0,66.0,3.0,2.0,0.0,2.0,1.0,8926.0,10842.0,4.0,0.0,0.0,22.0,4.0,4.0,80.0,1.0,13.0,2.0,4.0,9.0,7.0,3.0,7.0,4463.0,6.0,36.0,194.04347826086956,0.2826086956521739,0.15384615384615385,4463.0,0.3333333333333333,1.1,9818.6,9.192135667321336,36.0,18.0,8.0,8926.0,9.0,79673476.0,80334.0,81.0,9.096835671179361,36.0,4463.0,0.989203677346793
40.0,0.0,2.0,1194.0,1.0,1.0,3.0,1.0,1.0,1822.0,3.0,0.0,52.0,3.0,2.0,0.0,4.0,0.0,6513.0,9060.0,4.0,0.0,0.0,17.0,3.0,4.0,80.0,1.0,12.0,3.0,3.0,5.0,3.0,0.0,3.0,6513.0,5.0,15.0,162.825,0.3,0.16666666666666666,3256.5,0.0,1.05,6838.650000000001,8.830491839716744,15.0,20.0,12.0,6513.0,5.0,42419169.0,32565.0,25.0,8.781708985836179,15.0,3256.5,0.9976299753585856
34.0,0.0,2.0,810.0,2.0,8.0,2.0,5.0,1.0,1823.0,2.0,1.0,92.0,4.0,2.0,7.0,3.0,1.0,6799.0,22128.0,1.0,0.0,0.0,21.0,4.0,3.0,80.0,2.0,10.0,5.0,3.0,10.0,8.0,4.0,8.0,5099.25,6.0,40.0,199.97058823529412,0.29411764705882354,0.2,3399.5,0.4,1.1,7478.900000000001,8.9199747018952,40.0,30.0,12.0,6799.0,10.0,46226401.0,67990.0,100.0,8.824677891164198,40.0,3399.5,0.99006006533455
58.0,0.0,0.0,350.0,2.0,2.0,3.0,3.0,1.0,1824.0,2.0,1.0,52.0,3.0,4.0,3.0,2.0,0.0,16291.0,22577.0,4.0,0.0,0.0,22.0,4.0,4.0,80.0,1.0,37.0,0.0,2.0,16.0,9.0,14.0,14.0,8145.5,2.0,64.0,280.87931034482756,0.6379310344827587,0.10810810810810811,4072.75,0.875,1.1,17920.100000000002,9.793734068573578,64.0,32.0,8.0,16291.0,16.0,265396681.0,260656.0,256.0,9.698429468768303,64.0,4072.75,0.9593949130209547
35.0,0.0,2.0,185.0,1.0,23.0,4.0,3.0,1.0,1826.0,2.0,1.0,91.0,1.0,1.0,2.0,3.0,1.0,2705.0,9696.0,0.0,0.0,0.0,16.0,3.0,2.0,80.0,1.0,6.0,2.0,4.0,5.0,4.0,0.0,3.0,2028.75,5.0,15.0,77.28571428571429,0.17142857142857143,0.16666666666666666,2705.0,0.0,1.05,2840.25,7.951999375166753,15.0,15.0,9.0,2705.0,5.0,7317025.0,13525.0,25.0,7.903226808730733,15.0,2705.0,0.8315388431938628
47.0,0.0,2.0,1001.0,1.0,4.0,3.0,1.0,1.0,1827.0,3.0,0.0,92.0,2.0,3.0,4.0,2.0,0.0,10333.0,19271.0,8.0,0.0,1.0,12.0,3.0,3.0,80.0,1.0,28.0,4.0,3.0,22.0,11.0,14.0,10.0,5166.5,8.0,66.0,219.85106382978722,0.5957446808510638,0.10714285714285714,3444.3333333333335,0.6363636363636364,1.05,10849.65,9.291980265008304,66.0,44.0,6.0,10333.0,22.0,106770889.0,227326.0,484.0,9.24319470884713,66.0,3444.3333333333335,0.771325779609382
40.0,0.0,2.0,750.0,1.0,12.0,3.0,1.0,1.0,1829.0,2.0,0.0,47.0,3.0,2.0,0.0,1.0,0.0,4448.0,10748.0,2.0,0.0,0.0,12.0,3.0,2.0,80.0,1.0,15.0,3.0,3.0,7.0,4.0,7.0,7.0,1112.0,0.0,21.0,111.2,0.375,0.13333333333333333,2224.0,1.0,1.05,4670.400000000001,8.449214091603377,21.0,7.0,3.0,4448.0,7.0,19784704.0,31136.0,49.0,8.400434630806041,21.0,2224.0,0.966124162621557
54.0,0.0,2.0,431.0,1.0,7.0,4.0,3.0,1.0,1830.0,4.0,0.0,68.0,3.0,2.0,6.0,4.0,1.0,6854.0,15696.0,4.0,0.0,0.0,15.0,3.0,2.0,80.0,1.0,14.0,2.0,2.0,7.0,1.0,1.0,7.0,6854.0,6.0,21.0,126.92592592592592,0.25925925925925924,0.14285714285714285,3427.0,0.14285714285714285,1.05,7196.700000000001,8.881516809526458,21.0,28.0,12.0,6854.0,7.0,46977316.0,47978.0,49.0,8.832733591996416,21.0,3427.0,0.9889232747620219
31.0,0.0,1.0,1125.0,2.0,7.0,4.0,2.0,1.0,1833.0,1.0,0.0,68.0,3.0,3.0,7.0,1.0,1.0,9637.0,8277.0,2.0,0.0,0.0,14.0,3.0,4.0,80.0,2.0,9.0,3.0,3.0,3.0,2.0,2.0,2.0,2409.25,1.0,9.0,310.8709677419355,0.2903225806451613,0.3333333333333333,3212.3333333333335,0.6666666666666666,1.05,10118.85,9.22225412059722,9.0,3.0,3.0,9637.0,3.0,92871769.0,28911.0,9.0,9.173468897200278,9.0,3212.3333333333335,0.9532033298855382
28.0,0.0,2.0,1217.0,1.0,1.0,3.0,3.0,1.0,1834.0,3.0,0.0,67.0,3.0,1.0,6.0,1.0,1.0,3591.0,12719.0,1.0,0.0,0.0,25.0,4.0,3.0,80.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,897.75,2.0,12.0,128.25,0.10714285714285714,0.3333333333333333,3591.0,0.3333333333333333,1.1,3950.1000000000004,8.281749300139186,12.0,3.0,4.0,3591.0,3.0,12895281.0,10773.0,9.0,8.18646442942209,12.0,3591.0,0.9592179458492833
38.0,0.0,2.0,723.0,2.0,2.0,4.0,2.0,1.0,1835.0,2.0,0.0,77.0,1.0,2.0,8.0,4.0,1.0,5405.0,4244.0,2.0,0.0,1.0,20.0,4.0,1.0,80.0,2.0,20.0,4.0,2.0,4.0,2.0,0.0,3.0,5405.0,4.0,16.0,142.23684210526315,0.5263157894736842,0.1,2702.5,0.0,1.1,5945.500000000001,8.6905580901673,16.0,16.0,16.0,5405.0,4.0,29214025.0,21620.0,16.0,8.595264726836392,16.0,2702.5,0.876059255979094
26.0,0.0,2.0,572.0,2.0,10.0,3.0,3.0,1.0,1836.0,3.0,1.0,46.0,3.0,2.0,7.0,4.0,2.0,4684.0,9125.0,1.0,0.0,0.0,13.0,3.0,1.0,80.0,0.0,5.0,4.0,3.0,5.0,3.0,1.0,2.0,4684.0,4.0,15.0,180.15384615384616,0.19230769230769232,0.4,2342.0,0.2,1.05,4918.2,8.50090119463926,15.0,20.0,12.0,4684.0,5.0,21939856.0,23420.0,25.0,8.452121194672523,15.0,2342.0,0.8949624462184914
58.0,0.0,1.0,1216.0,1.0,15.0,4.0,1.0,1.0,1837.0,1.0,1.0,87.0,3.0,4.0,5.0,3.0,1.0,15787.0,21624.0,2.0,0.0,1.0,14.0,3.0,2.0,80.0,0.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,11840.25,0.0,6.0,272.1896551724138,0.39655172413793105,0.17391304347826086,3946.75,1.0,1.05,16576.350000000002,9.715792584793098,6.0,6.0,9.0,15787.0,2.0,249229369.0,31574.0,4.0,9.667005436782738,6.0,3946.75,0.9131979491678699
18.0,0.0,0.0,1431.0,1.0,14.0,3.0,3.0,1.0,1839.0,2.0,0.0,33.0,3.0,1.0,6.0,3.0,2.0,1514.0,8018.0,1.0,0.0,0.0,16.0,3.0,3.0,80.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1135.5,0.0,0.0,84.11111111111111,0.0,1.0,1514.0,0.0,1.05,1589.7,7.371929449904314,0.0,0.0,9.0,1514.0,0.0,2292196.0,0.0,0.0,7.323170717943469,0.0,1514.0,0.43397687398863005
31.0,1.0,2.0,359.0,0.0,18.0,5.0,0.0,1.0,1842.0,4.0,1.0,89.0,4.0,1.0,1.0,1.0,1.0,2956.0,21495.0,0.0,0.0,0.0,17.0,3.0,3.0,80.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,739.0,1.0,3.0,95.35483870967742,0.06451612903225806,0.5,2956.0,0.0,1.05,3103.8,8.040704580054697,3.0,1.0,3.0,2956.0,1.0,8737936.0,2956.0,1.0,7.9919305198524775,3.0,2956.0,0.9448264638483754
29.0,1.0,2.0,350.0,0.0,13.0,3.0,0.0,1.0,1844.0,1.0,1.0,56.0,2.0,1.0,1.0,1.0,0.0,2335.0,3157.0,4.0,0.0,1.0,15.0,3.0,4.0,80.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,583.75,0.0,6.0,80.51724137931035,0.13793103448275862,0.25,2335.0,1.0,1.05,2451.75,7.8049651230435,6.0,2.0,3.0,2335.0,2.0,5452225.0,4670.0,4.0,7.756195343948118,6.0,2335.0,0.48980043606242274
45.0,0.0,0.0,589.0,2.0,2.0,4.0,1.0,1.0,1845.0,3.0,0.0,67.0,3.0,2.0,7.0,3.0,1.0,5154.0,19665.0,4.0,0.0,0.0,22.0,4.0,2.0,80.0,2.0,10.0,3.0,4.0,8.0,7.0,5.0,7.0,3865.5,3.0,32.0,114.53333333333333,0.2222222222222222,0.2,2577.0,0.625,1.1,5669.400000000001,8.643014940970707,32.0,24.0,12.0,5154.0,8.0,26563716.0,41232.0,64.0,8.54772239645106,32.0,2577.0,0.9889125551365348
36.0,0.0,2.0,430.0,1.0,2.0,4.0,4.0,1.0,1847.0,4.0,0.0,73.0,3.0,2.0,6.0,2.0,1.0,6962.0,19573.0,4.0,0.0,1.0,22.0,4.0,4.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,0.0,0.0,3481.0,1.0,4.0,193.38888888888889,0.4166666666666667,0.13333333333333333,3481.0,0.0,1.1,7658.200000000001,8.943662818638245,4.0,2.0,8.0,6962.0,1.0,48469444.0,6962.0,1.0,8.848365694942547,4.0,3481.0,0.9225639207489469
43.0,0.0,1.0,1422.0,2.0,2.0,4.0,1.0,1.0,1849.0,1.0,1.0,92.0,3.0,2.0,7.0,4.0,1.0,5675.0,19246.0,1.0,0.0,0.0,20.0,4.0,3.0,80.0,1.0,7.0,5.0,3.0,7.0,7.0,7.0,7.0,5675.0,0.0,28.0,131.97674418604652,0.16279069767441862,0.2857142857142857,2837.5,1.0,1.1,6242.500000000001,8.7392962015552,28.0,28.0,16.0,5675.0,7.0,32205625.0,39725.0,49.0,8.644002038279933,28.0,2837.5,0.986039949294813
